Pubchem ID	Drug name	depMapID	Cell line name	TCGA type	Predicted IC50
46930998	MK-2206	ACH-000399	NCI-H2196	SCLC	2.3857262
46930998	MK-2206	ACH-000422	SNU-475	LIHC	2.5429764
46930998	MK-2206	ACH-000752	NCI-H196	SCLC	2.6490498
46930998	MK-2206	ACH-000298	NCI-H2029	SCLC	2.669922
46930998	MK-2206	ACH-000698	DMS 53	SCLC	2.7099414
46930998	MK-2206	ACH-000568	UACC-812	BRCA	2.7429786
46930998	MK-2206	ACH-000197	TALL-1	ALL	2.8060455
46930998	MK-2206	ACH-000470	SW1463	COAD/READ	2.8096502
46930998	MK-2206	ACH-000987	MeWo	SKCM	2.8766294
46930998	MK-2206	ACH-000733	NCI-H1838	LUAD	3.3413744
46930998	MK-2206	ACH-000489	SW1116	COAD/READ	3.3661807
44632017	YK-4-279	ACH-000112	SIG-M5	LAML	0.18578959
44632017	YK-4-279	ACH-000198	EOL-1	LAML	0.3928423
44632017	YK-4-279	ACH-000120	CHP-212	NB	0.5464779
44632017	YK-4-279	ACH-000763	MM1-S	MM	0.57639134
44632017	YK-4-279	ACH-000749	DMS 273	SCLC	0.65498185
44632017	YK-4-279	ACH-000788	A2058	SKCM	0.6707181
44632017	YK-4-279	ACH-000787	LXF-289	LUAD	0.6714554
44632017	YK-4-279	ACH-000048	TOV-112D	OV	0.7060863
44632017	YK-4-279	ACH-000059	SUP-B15	ALL	0.8192722
44632017	YK-4-279	ACH-000880	AGS	STAD	0.82973814
44632017	YK-4-279	ACH-000174	CAL-62	THCA	0.8314181
44632017	YK-4-279	ACH-000664	SU-DHL-1	NA	0.8465826
44632017	YK-4-279	ACH-000518	CAL-33	HNSC	0.88973653
44632017	YK-4-279	ACH-000609	SF126	GBM	0.8976026
44632017	YK-4-279	ACH-000008	A101D	SKCM	0.8999963
44632017	YK-4-279	ACH-000772	TE 441.T	SARC	0.91153634
44632017	YK-4-279	ACH-000225	ECC12	STAD	0.91755736
44632017	YK-4-279	ACH-000376	SF-295	GBM	0.92110276
44632017	YK-4-279	ACH-000132	JHOS-2	OV	0.9282149
44632017	YK-4-279	ACH-000748	SJSA-1	SARC	0.93462193
44632017	YK-4-279	ACH-000311	NCI-H2122	LUAD	0.9466135
44632017	YK-4-279	ACH-001307	8505C	THCA	0.94995534
44632017	YK-4-279	ACH-000938	NALM-6	ALL	0.960091
44632017	YK-4-279	ACH-000958	SW48	COAD/READ	0.9716369
44632017	YK-4-279	ACH-000950	LoVo	COAD/READ	1.0186161
44632017	YK-4-279	ACH-000832	CAL 27	HNSC	1.0607978
44632017	YK-4-279	ACH-000348	RPMI-7951	SKCM	1.0712491
44632017	YK-4-279	ACH-000228	BICR 31	HNSC	1.1126974
44632017	YK-4-279	ACH-000989	SNU-175	COAD/READ	1.1246233
44632017	YK-4-279	ACH-000846	FaDu	HNSC	1.1356075
44632017	YK-4-279	ACH-000364	U-2 OS	SARC	1.1629995
44632017	YK-4-279	ACH-000546	HSC-4	HNSC	1.178288
44632017	YK-4-279	ACH-000969	KM12	COAD/READ	1.226129
44632017	YK-4-279	ACH-000882	IGR-1	SKCM	1.2329035
44632017	YK-4-279	ACH-000913	ESS-1	UCEC	1.2889646
44632017	YK-4-279	ACH-000655	SF268	GBM	1.2916758
44632017	YK-4-279	ACH-000248	AU565	BRCA	1.2951936
44632017	YK-4-279	ACH-000841	NCI-H2087	LUAD	1.3146334
44632017	YK-4-279	ACH-000589	NCI-H1437	LUAD	1.319777
44632017	YK-4-279	ACH-000056	DOHH-2	DLBC	1.4065449
44632017	YK-4-279	ACH-000484	VMRC-RCW	KIRC	1.445044
44632017	YK-4-279	ACH-000378	NCI-H647	LUAD	1.4463226
44632017	YK-4-279	ACH-000047	GCIY	STAD	1.5148249
44632017	YK-4-279	ACH-000380	KMS-12-BM	MM	1.5277942
44632017	YK-4-279	ACH-000823	KYSE-140	ESCA	1.5385301
44632017	YK-4-279	ACH-000793	KATO III	STAD	1.5490782
44632017	YK-4-279	ACH-000971	HCT 116	COAD/READ	1.5673203
44632017	YK-4-279	ACH-000478	SNU-387	LIHC	1.5731945
44632017	YK-4-279	ACH-000430	TYK-nu	UNABLE TO CLASSIFY	1.5975559
44632017	YK-4-279	ACH-000196	HCC1599	BRCA	1.6013231
44632017	YK-4-279	ACH-000997	HCT-15	COAD/READ	1.6268911
44632017	YK-4-279	ACH-000863	DBTRG-05MG	GBM	1.628138
44632017	YK-4-279	ACH-000291	OV-90	OV	1.6548663
44632017	YK-4-279	ACH-000247	OCUM-1	STAD	1.6637851
44632017	YK-4-279	ACH-000917	TE-4	ESCA	1.6714461
44632017	YK-4-279	ACH-000171	VMRC-RCZ	KIRC	1.6738831
44632017	YK-4-279	ACH-000118	HUP-T3	PAAD	1.691901
44632017	YK-4-279	ACH-000688	OV7	OV	1.7231737
44632017	YK-4-279	ACH-000187	COR-L311	SCLC	1.849752
44632017	YK-4-279	ACH-000648	NCI-H28	MESO	1.863608
44632017	YK-4-279	ACH-000078	MHH-NB-11	NB	1.8897415
44632017	YK-4-279	ACH-000935	MDST8	COAD/READ	1.8940231
44632017	YK-4-279	ACH-000009	C2BBe1	COAD/READ	1.9108031
44632017	YK-4-279	ACH-000486	KU-19-19	BLCA	1.9287541
44632017	YK-4-279	ACH-000677	SW 1573	LUAD	1.9304457
44632017	YK-4-279	ACH-000381	T84	COAD/READ	1.9553571
44632017	YK-4-279	ACH-001075	NCI-H292	NA	1.9655206
44632017	YK-4-279	ACH-000878	HCC-15	LUSC	1.9762131
44632017	YK-4-279	ACH-000871	NCI-H510	SCLC	2.070274
44632017	YK-4-279	ACH-000644	COLO 829	SKCM	2.145871
44632017	YK-4-279	ACH-000965	RL95-2	UCEC	2.1498907
44632017	YK-4-279	ACH-000615	SK-MEL-28	SKCM	2.150978
44632017	YK-4-279	ACH-000073	GRANTA-519	DLBC	2.155047
44632017	YK-4-279	ACH-000345	KP-N-RT-BM-1	NB	2.1654544
44632017	YK-4-279	ACH-000467	HCC-56	COAD/READ	2.1879377
44632017	YK-4-279	ACH-000729	NCI-H1963	SCLC	2.1900656
44632017	YK-4-279	ACH-000335	MSTO-211H	MESO	2.1951785
44632017	YK-4-279	ACH-000153	NCI-H2052	MESO	2.2544556
44632017	YK-4-279	ACH-000260	SK-N-AS	NB	2.3375404
44632017	YK-4-279	ACH-000525	NCI-H2171	SCLC	2.432873
44632017	YK-4-279	ACH-000565	RCM-1	COAD/READ	2.5169375
44632017	YK-4-279	ACH-000427	NCI-N87	STAD	2.5871384
44632017	YK-4-279	ACH-000363	SK-MM-2	MM	2.626502
44632017	YK-4-279	ACH-000422	SNU-475	LIHC	2.6566458
44632017	YK-4-279	ACH-000986	HT115	COAD/READ	2.7257814
44632017	YK-4-279	ACH-000713	Caov-3	OV	2.7938695
44632017	YK-4-279	ACH-000876	MDA-MB-415	BRCA	2.8950405
44632017	YK-4-279	ACH-000515	HCC-33	SCLC	2.974001
44632017	YK-4-279	ACH-000927	BT-474	BRCA	3.0530605
44632017	YK-4-279	ACH-000189	RCC10RGB	KIRC	3.1751447
44632017	YK-4-279	ACH-000249	CL-11	COAD/READ	3.2262394
44632017	YK-4-279	ACH-000554	UACC-893	BRCA	3.2721639
44632017	YK-4-279	ACH-000227	KP-N-YN	NB	3.291816
44632017	YK-4-279	ACH-000197	TALL-1	ALL	3.297665
44632017	YK-4-279	ACH-000399	NCI-H2196	SCLC	3.4049282
44632017	YK-4-279	ACH-000568	UACC-812	BRCA	3.65899
44632017	YK-4-279	ACH-000680	SW948	COAD/READ	4.0327225
44632017	YK-4-279	ACH-000998	CW-2	COAD/READ	4.1129885
44632017	YK-4-279	ACH-000443	OVKATE	OV	4.3777027
44632017	YK-4-279	ACH-000828	ZR-75-30	BRCA	4.433675
637858	Piperlongumine	ACH-000112	SIG-M5	LAML	0.36006248
637858	Piperlongumine	ACH-000880	AGS	STAD	0.88412106
637858	Piperlongumine	ACH-000763	MM1-S	MM	0.9614103
637858	Piperlongumine	ACH-000059	SUP-B15	ALL	1.002121
637858	Piperlongumine	ACH-000772	TE 441.T	SARC	1.0850608
637858	Piperlongumine	ACH-000047	GCIY	STAD	1.0852065
637858	Piperlongumine	ACH-000225	ECC12	STAD	1.1216104
637858	Piperlongumine	ACH-000664	SU-DHL-1	NA	1.2161477
637858	Piperlongumine	ACH-000228	BICR 31	HNSC	1.2864906
637858	Piperlongumine	ACH-000380	KMS-12-BM	MM	1.3479371
637858	Piperlongumine	ACH-000196	HCC1599	BRCA	1.416416
637858	Piperlongumine	ACH-000484	VMRC-RCW	KIRC	1.4264373
637858	Piperlongumine	ACH-000056	DOHH-2	DLBC	1.4914457
637858	Piperlongumine	ACH-000989	SNU-175	COAD/READ	1.540233
637858	Piperlongumine	ACH-000823	KYSE-140	ESCA	1.5920669
637858	Piperlongumine	ACH-000187	COR-L311	SCLC	1.6179097
637858	Piperlongumine	ACH-000078	MHH-NB-11	NB	1.7208683
637858	Piperlongumine	ACH-000871	NCI-H510	SCLC	1.8288828
637858	Piperlongumine	ACH-000378	NCI-H647	LUAD	1.9385302
637858	Piperlongumine	ACH-000247	OCUM-1	STAD	1.9411607
637858	Piperlongumine	ACH-000713	Caov-3	OV	1.9446445
637858	Piperlongumine	ACH-000729	NCI-H1963	SCLC	1.9470445
637858	Piperlongumine	ACH-000525	NCI-H2171	SCLC	2.0788965
637858	Piperlongumine	ACH-000153	NCI-H2052	MESO	2.1308713
637858	Piperlongumine	ACH-000345	KP-N-RT-BM-1	NB	2.3001792
637858	Piperlongumine	ACH-000515	HCC-33	SCLC	2.3565216
637858	Piperlongumine	ACH-000422	SNU-475	LIHC	2.4755957
637858	Piperlongumine	ACH-000197	TALL-1	ALL	2.5756538
637858	Piperlongumine	ACH-000399	NCI-H2196	SCLC	2.7674994
637858	Piperlongumine	ACH-000189	RCC10RGB	KIRC	2.9185247
637858	Piperlongumine	ACH-000568	UACC-812	BRCA	3.4275649
11676786	AZ628	ACH-000650	IGR-37	SKCM	-3.6486845
11676786	AZ628	ACH-000450	MEL-HO	SKCM	-2.9585085
11676786	AZ628	ACH-000805	COLO-679	SKCM	-2.5681453
11676786	AZ628	ACH-000191	BHT-101	THCA	-2.242482
11676786	AZ628	ACH-000615	SK-MEL-28	SKCM	-1.9599717
11676786	AZ628	ACH-000219	A-375	SKCM	-1.9271812
11676786	AZ628	ACH-000822	SK-MEL-24	SKCM	-1.5418222
11676786	AZ628	ACH-000915	IPC-298	SKCM	-1.4960856
11676786	AZ628	ACH-000580	C32	SKCM	-1.4374499
11676786	AZ628	ACH-000400	SK-CO-1	COAD/READ	-1.4127009
11676786	AZ628	ACH-000880	AGS	STAD	-1.3948648
11676786	AZ628	ACH-000614	RVH-421	SKCM	-1.3276491
11676786	AZ628	ACH-000572	G-361	SKCM	-1.2310236
11676786	AZ628	ACH-000291	OV-90	OV	-1.0128434
11676786	AZ628	ACH-000120	CHP-212	NB	-0.91005564
11676786	AZ628	ACH-000971	HCT 116	COAD/READ	-0.761075
11676786	AZ628	ACH-000814	Hs 939.T	SKCM	-0.717906
11676786	AZ628	ACH-000950	LoVo	COAD/READ	-0.68757224
11676786	AZ628	ACH-000042	Panc 02.03	PAAD	-0.64643884
11676786	AZ628	ACH-000810	SK-MEL-30	SKCM	-0.6248579
11676786	AZ628	ACH-000895	CL-34	COAD/READ	-0.6124475
11676786	AZ628	ACH-000652	SUIT-2	PAAD	-0.54646707
11676786	AZ628	ACH-000050	NCI-H929	MM	-0.5058496
11676786	AZ628	ACH-000023	PA-TU-8988T	PAAD	-0.49853754
11676786	AZ628	ACH-000651	SW620	COAD/READ	-0.48880243
11676786	AZ628	ACH-000599	PA-TU-8902	PAAD	-0.4647646
11676786	AZ628	ACH-000881	MEL-JUSO	SKCM	-0.40772247
11676786	AZ628	ACH-000730	SK-MEL-5	SKCM	-0.40740275
11676786	AZ628	ACH-000467	HCC-56	COAD/READ	-0.37746215
11676786	AZ628	ACH-000222	AsPC-1	PAAD	-0.37172055
11676786	AZ628	ACH-000423	SK-MEL-3	SKCM	-0.34015155
11676786	AZ628	ACH-000841	NCI-H2087	LUAD	-0.3137468
11676786	AZ628	ACH-000625	Hep 3B2.1-7	LIHC	-0.21468008
11676786	AZ628	ACH-000565	RCM-1	COAD/READ	-0.11894941
11676786	AZ628	ACH-000778	HSC-3	HNSC	-0.109719396
11676786	AZ628	ACH-000456	B-CPAP	THCA	-0.08358085
11676786	AZ628	ACH-000563	EBC-1	LUSC	-0.06983447
11676786	AZ628	ACH-000094	HPAF-II	PAAD	0.009231806
11676786	AZ628	ACH-000174	CAL-62	THCA	0.03126979
11676786	AZ628	ACH-000922	RCH-ACV	ALL	0.04747069
11676786	AZ628	ACH-000660	SU-DHL-5	DLBC	0.06479621
11676786	AZ628	ACH-000304	WM-115	SKCM	0.09170771
11676786	AZ628	ACH-000270	HPAC	PAAD	0.12897766
11676786	AZ628	ACH-000585	EPLC-272H	LUSC	0.13131678
11676786	AZ628	ACH-000369	MOLM-16	LAML	0.18074965
11676786	AZ628	ACH-000920	CML-T1	LCML	0.20438755
11676786	AZ628	ACH-000247	OCUM-1	STAD	0.22074997
11676786	AZ628	ACH-000955	SNU-407	COAD/READ	0.28243375
11676786	AZ628	ACH-000716	TT2609-C02	THCA	0.2850293
11676786	AZ628	ACH-000425	UACC-62	SKCM	0.3244567
11676786	AZ628	ACH-000132	JHOS-2	OV	0.3403126
11676786	AZ628	ACH-000968	COLO 792	SKCM	0.34733772
11676786	AZ628	ACH-000827	WM-793	SKCM	0.35363913
11676786	AZ628	ACH-000957	LS 180	COAD/READ	0.3571794
11676786	AZ628	ACH-000496	NCI-H1792	LUAD	0.36542284
11676786	AZ628	ACH-000518	CAL-33	HNSC	0.36612368
11676786	AZ628	ACH-000719	RMG-I	OV	0.38197148
11676786	AZ628	ACH-000812	COLO-783	SKCM	0.3850106
11676786	AZ628	ACH-000188	SCC-25	HNSC	0.39674926
11676786	AZ628	ACH-000936	EFO-27	OV	0.40733516
11676786	AZ628	ACH-000878	HCC-15	LUSC	0.49661648
11676786	AZ628	ACH-001306	8305C	THCA	0.4978577
11676786	AZ628	ACH-000142	CAL-29	BLCA	0.5137794
11676786	AZ628	ACH-000357	JeKo-1	DLBC	0.54457843
11676786	AZ628	ACH-000348	RPMI-7951	SKCM	0.562541
11676786	AZ628	ACH-000667	HCC-44	LUAD	0.57603586
11676786	AZ628	ACH-000350	COLO-678	COAD/READ	0.5959712
11676786	AZ628	ACH-000802	BFTC-905	BLCA	0.5980735
11676786	AZ628	ACH-000181	SCC-9	HNSC	0.59952843
11676786	AZ628	ACH-000794	BICR 22	HNSC	0.61715233
11676786	AZ628	ACH-000271	SU-DHL-10	DLBC	0.63080716
11676786	AZ628	ACH-000674	NUGC-4	STAD	0.6355326
11676786	AZ628	ACH-000832	CAL 27	HNSC	0.64638674
11676786	AZ628	ACH-000619	PE/CA-PJ15	HNSC	0.6475313
11676786	AZ628	ACH-000360	NCI-H508	COAD/READ	0.6600419
11676786	AZ628	ACH-000649	786-O	KIRC	0.6672306
11676786	AZ628	ACH-000060	Panc 10.05	PAAD	0.68051374
11676786	AZ628	ACH-000470	SW1463	COAD/READ	0.6915238
11676786	AZ628	ACH-000548	BHY	HNSC	0.697741
11676786	AZ628	ACH-000918	MOLT-16	ALL	0.7204002
11676786	AZ628	ACH-000421	SW837	COAD/READ	0.7307483
11676786	AZ628	ACH-000389	H4	LGG	0.7314168
11676786	AZ628	ACH-000433	Caki-1	KIRC	0.73461837
11676786	AZ628	ACH-000976	HuCCT1	NA	0.750385
11676786	AZ628	ACH-000566	SW-1710	BLCA	0.7624313
11676786	AZ628	ACH-000139	Panc 03.27	PAAD	0.764507
11676786	AZ628	ACH-000478	SNU-387	LIHC	0.7820883
11676786	AZ628	ACH-000875	NCI-H2347	LUAD	0.80004305
11676786	AZ628	ACH-000260	SK-N-AS	NB	0.8038307
11676786	AZ628	ACH-000489	SW1116	COAD/READ	0.82310754
11676786	AZ628	ACH-000672	IA-LM	NA	0.83130103
11676786	AZ628	ACH-000665	SK-MES-1	LUSC	0.83843374
11676786	AZ628	ACH-000890	SW 1271	SCLC	0.8426866
11676786	AZ628	ACH-000374	HCC1143	BRCA	0.8479686
11676786	AZ628	ACH-000527	OVISE	OV	0.86931324
11676786	AZ628	ACH-000521	NCI-H2030	LUAD	0.91991985
11676786	AZ628	ACH-000486	KU-19-19	BLCA	0.92969894
11676786	AZ628	ACH-000863	DBTRG-05MG	GBM	0.93255526
11676786	AZ628	ACH-000411	769-P	KIRC	0.93906564
11676786	AZ628	ACH-000633	FU97	STAD	0.95383143
11676786	AZ628	ACH-000161	COR-L105	LUAD	0.9650995
11676786	AZ628	ACH-000546	HSC-4	HNSC	0.9865116
11676786	AZ628	ACH-000860	NCI-H358	LUAD	0.9979451
11676786	AZ628	ACH-000763	MM1-S	MM	1.0066342
11676786	AZ628	ACH-000882	IGR-1	SKCM	1.0073905
11676786	AZ628	ACH-000545	VM-CUB1	BLCA	1.0084116
11676786	AZ628	ACH-000958	SW48	COAD/READ	1.0085983
11676786	AZ628	ACH-000361	SK-HEP-1	LIHC	1.0268806
11676786	AZ628	ACH-000107	Capan-2	PAAD	1.0352225
11676786	AZ628	ACH-000091	OV56	OV	1.0387056
11676786	AZ628	ACH-000048	TOV-112D	OV	1.0599097
11676786	AZ628	ACH-000535	BxPC-3	PAAD	1.0625265
11676786	AZ628	ACH-000970	SNU-C5	COAD/READ	1.092829
11676786	AZ628	ACH-000118	HUP-T3	PAAD	1.124412
11676786	AZ628	ACH-001307	8505C	THCA	1.1405908
11676786	AZ628	ACH-000681	A549	LUAD	1.1463442
11676786	AZ628	ACH-000235	Panc 04.03	PAAD	1.1501849
11676786	AZ628	ACH-000858	KNS-62	LUSC	1.1558301
11676786	AZ628	ACH-000228	BICR 31	HNSC	1.1856041
11676786	AZ628	ACH-000589	NCI-H1437	LUAD	1.2481828
11676786	AZ628	ACH-000949	TGBC11TKB	STAD	1.2635874
11676786	AZ628	ACH-000434	NCI-H1915	NA	1.283381
11676786	AZ628	ACH-000414	NCI-H1944	LUAD	1.284887
11676786	AZ628	ACH-000178	Hs 766T	PAAD	1.2951844
11676786	AZ628	ACH-000052	A-673	SARC	1.302
11676786	AZ628	ACH-000384	SW 780	BLCA	1.3021489
11676786	AZ628	ACH-000989	SNU-175	COAD/READ	1.3242681
11676786	AZ628	ACH-000911	NUGC-3	STAD	1.3348672
11676786	AZ628	ACH-000847	HGC-27	STAD	1.3459039
11676786	AZ628	ACH-000886	NCI-H2009	LUAD	1.3574286
11676786	AZ628	ACH-000476	JHH-4	LIHC	1.3621969
11676786	AZ628	ACH-000243	DAN-G	PAAD	1.3623396
11676786	AZ628	ACH-000144	RERF-GC-1B	STAD	1.3668985
11676786	AZ628	ACH-000835	GCT	SARC	1.3697062
11676786	AZ628	ACH-000437	SW 1088	GBM	1.3976842
11676786	AZ628	ACH-000663	OVTOKO	OV	1.3993319
11676786	AZ628	ACH-000096	G-401	SARC	1.3993391
11676786	AZ628	ACH-000046	ACHN	KIRC	1.4115167
11676786	AZ628	ACH-000472	HSC-2	HNSC	1.4140369
11676786	AZ628	ACH-000997	HCT-15	COAD/READ	1.4147327
11676786	AZ628	ACH-000662	COR-L23	NA	1.417314
11676786	AZ628	ACH-000825	HOP-92	NA	1.4213159
11676786	AZ628	ACH-000991	SNU-81	COAD/READ	1.4243213
11676786	AZ628	ACH-000155	SW 1990	PAAD	1.4258006
11676786	AZ628	ACH-000627	LCLC-103H	NA	1.4264722
11676786	AZ628	ACH-000947	OVK18	OV	1.4392594
11676786	AZ628	ACH-000689	RH-18	SARC	1.4414854
11676786	AZ628	ACH-000948	23132/87	STAD	1.4457802
11676786	AZ628	ACH-000885	TOV-21G	OV	1.4473418
11676786	AZ628	ACH-000473	RT-112	BLCA	1.4542196
11676786	AZ628	ACH-000417	Panc 08.13	PAAD	1.4692544
11676786	AZ628	ACH-000082	"G-292, clone A141B1"	SARC	1.475859
11676786	AZ628	ACH-000713	Caov-3	OV	1.4860951
11676786	AZ628	ACH-000879	MFE-296	UCEC	1.4997454
11676786	AZ628	ACH-000102	GMS-10	GBM	1.501846
11676786	AZ628	ACH-000169	RD	SARC	1.5018733
11676786	AZ628	ACH-000422	SNU-475	LIHC	1.5026983
11676786	AZ628	ACH-000457	CAL-54	KIRC	1.5087222
11676786	AZ628	ACH-000768	MDA-MB-231	BRCA	1.5241663
11676786	AZ628	ACH-000236	SW1417	COAD/READ	1.5307198
11676786	AZ628	ACH-000987	MeWo	SKCM	1.5338297
11676786	AZ628	ACH-000480	HuH-7	LIHC	1.5455453
11676786	AZ628	ACH-000090	PC-3	PRAD	1.5511932
11676786	AZ628	ACH-000309	SK-LU-1	LUAD	1.5664673
11676786	AZ628	ACH-000793	KATO III	STAD	1.570737
11676786	AZ628	ACH-000138	CFPAC-1	PAAD	1.5774934
11676786	AZ628	ACH-000798	CL-40	COAD/READ	1.5909839
11676786	AZ628	ACH-000148	Hs 578T	BRCA	1.5920669
11676786	AZ628	ACH-000058	ML-1	THCA	1.5951368
11676786	AZ628	ACH-000544	OE21	ESCA	1.5958002
11676786	AZ628	ACH-000018	T24	BLCA	1.6006184
11676786	AZ628	ACH-000857	CAL-85-1	BRCA	1.6018238
11676786	AZ628	ACH-000054	HT-1080	SARC	1.6110448
11676786	AZ628	ACH-000684	KMRC-1	KIRC	1.613741
11676786	AZ628	ACH-000469	YH-13	GBM	1.6219912
11676786	AZ628	ACH-000149	SK-N-SH	NB	1.6233119
11676786	AZ628	ACH-000383	OE33	ESCA	1.6296855
11676786	AZ628	ACH-000657	A2780	UNABLE TO CLASSIFY	1.6298155
11676786	AZ628	ACH-000430	TYK-nu	UNABLE TO CLASSIFY	1.6299391
11676786	AZ628	ACH-000447	NCI-H2228	LUAD	1.6351889
11676786	AZ628	ACH-000570	YKG1	GBM	1.6432301
11676786	AZ628	ACH-000963	CCK-81	COAD/READ	1.644747
11676786	AZ628	ACH-000595	LN-229	GBM	1.662749
11676786	AZ628	ACH-000696	OVCAR-8	OV	1.6632539
11676786	AZ628	ACH-000843	HARA	LUSC	1.6710454
11676786	AZ628	ACH-000596	LCLC-97TM1	NA	1.674109
11676786	AZ628	ACH-000232	U-251 MG	GBM	1.6757653
11676786	AZ628	ACH-000244	DK-MG	GBM	1.6821164
11676786	AZ628	ACH-000378	NCI-H647	LUAD	1.683269
11676786	AZ628	ACH-000040	U-118 MG	GBM	1.6850382
11676786	AZ628	ACH-000678	MKN7	STAD	1.6859668
11676786	AZ628	ACH-000973	639-V	BLCA	1.6941754
11676786	AZ628	ACH-000924	NCI-H2172	UNABLE TO CLASSIFY	1.7069777
11676786	AZ628	ACH-000171	VMRC-RCZ	KIRC	1.7084367
11676786	AZ628	ACH-000211	Daoy	MB	1.7118671
11676786	AZ628	ACH-000376	SF-295	GBM	1.7140555
11676786	AZ628	ACH-000788	A2058	SKCM	1.7200705
11676786	AZ628	ACH-000375	G-402	SARC	1.7250395
11676786	AZ628	ACH-000311	NCI-H2122	LUAD	1.7250797
11676786	AZ628	ACH-000416	NCI-H838	LUAD	1.7302908
11676786	AZ628	ACH-000913	ESS-1	UCEC	1.7386086
11676786	AZ628	ACH-000638	NCI-H441	LUAD	1.7426152
11676786	AZ628	ACH-000493	SNU-423	LIHC	1.7458057
11676786	AZ628	ACH-000484	VMRC-RCW	KIRC	1.7494855
11676786	AZ628	ACH-000574	FU-OV-1	OV	1.7556977
11676786	AZ628	ACH-000637	KYSE-520	ESCA	1.7593577
11676786	AZ628	ACH-000677	SW 1573	LUAD	1.7672493
11676786	AZ628	ACH-000749	DMS 273	SCLC	1.7782763
11676786	AZ628	ACH-000846	FaDu	HNSC	1.7876014
11676786	AZ628	ACH-000410	Saos-2	SARC	1.7923954
11676786	AZ628	ACH-000528	ABC-1	LUAD	1.7935379
11676786	AZ628	ACH-000522	UM-UC-3	BLCA	1.7941706
11676786	AZ628	ACH-000019	MCF7	BRCA	1.7965285
11676786	AZ628	ACH-000176	LOU-NH91	LUSC	1.8190672
11676786	AZ628	ACH-000823	KYSE-140	ESCA	1.8198273
11676786	AZ628	ACH-000903	FTC-133	THCA	1.8248088
11676786	AZ628	ACH-000186	NCI-H2444	UNABLE TO CLASSIFY	1.8274788
11676786	AZ628	ACH-000966	IGROV1	OV	1.836746
11676786	AZ628	ACH-000463	NCI-H460	NA	1.8390697
11676786	AZ628	ACH-000693	KYSE-180	ESCA	1.841303
11676786	AZ628	ACH-000979	DU 145	PRAD	1.8476082
11676786	AZ628	ACH-000067	Hs 683	LGG	1.848188
11676786	AZ628	ACH-000824	KYSE-510	ESCA	1.8546118
11676786	AZ628	ACH-000613	HOS	SARC	1.8572494
11676786	AZ628	ACH-000323	42-MG-BA	GBM	1.8587608
11676786	AZ628	ACH-000364	U-2 OS	SARC	1.8639452
11676786	AZ628	ACH-000359	MG-63	SARC	1.8683815
11676786	AZ628	ACH-000888	NCI-H1793	LUAD	1.874275
11676786	AZ628	ACH-000558	A172	GBM	1.8784728
11676786	AZ628	ACH-000345	KP-N-RT-BM-1	NB	1.8892181
11676786	AZ628	ACH-000396	J82	BLCA	1.89113
11676786	AZ628	ACH-000704	OAW42	OV	1.9066045
11676786	AZ628	ACH-000372	P12-ICHIKAWA	ALL	1.915426
11676786	AZ628	ACH-000242	RT4	BLCA	1.921833
11676786	AZ628	ACH-000929	NCI-H2110	UNABLE TO CLASSIFY	1.9311274
11676786	AZ628	ACH-000380	KMS-12-BM	MM	1.9325608
11676786	AZ628	ACH-000329	CCF-STTG1	GBM	1.9343867
11676786	AZ628	ACH-000062	RERF-LC-MS	LUAD	1.9467249
11676786	AZ628	ACH-000986	HT115	COAD/READ	1.9506407
11676786	AZ628	ACH-000759	MDA-MB-175-VII	BRCA	1.9559488
11676786	AZ628	ACH-000855	KYSE-150	ESCA	1.9611076
11676786	AZ628	ACH-000781	NCI-H2023	LUAD	1.9644052
11676786	AZ628	ACH-000866	NCI-H1048	SCLC	1.9710367
11676786	AZ628	ACH-000420	SNU-449	LIHC	1.9804248
11676786	AZ628	ACH-000221	SNU-398	LIHC	1.9828048
11676786	AZ628	ACH-000811	SK-OV-3	OV	1.9855831
11676786	AZ628	ACH-000867	ChaGo-K-1	UNABLE TO CLASSIFY	1.9857327
11676786	AZ628	ACH-000429	A-704	KIRC	2.0029874
11676786	AZ628	ACH-000488	TE-11	ESCA	2.0061352
11676786	AZ628	ACH-000092	NCI-H2452	MESO	2.0083222
11676786	AZ628	ACH-000098	GAMG	LGG	2.0116894
11676786	AZ628	ACH-000856	CAL-51	BRCA	2.017198
11676786	AZ628	ACH-000978	EN	UCEC	2.0296803
11676786	AZ628	ACH-000250	KMRC-20	KIRC	2.0310736
11676786	AZ628	ACH-001075	NCI-H292	NA	2.0331852
11676786	AZ628	ACH-000555	A-498	KIRC	2.0444586
11676786	AZ628	ACH-000792	BFTC-909	KIRC	2.0612888
11676786	AZ628	ACH-000505	RKN	SARC	2.0618868
11676786	AZ628	ACH-000210	CADO-ES1	SARC	2.071197
11676786	AZ628	ACH-000573	MDA-MB-436	BRCA	2.0729284
11676786	AZ628	ACH-000648	NCI-H28	MESO	2.0734205
11676786	AZ628	ACH-000129	NCI-H1341	SCLC	2.0816526
11676786	AZ628	ACH-000201	A-204	SARC	2.0887787
11676786	AZ628	ACH-000917	TE-4	ESCA	2.0950327
11676786	AZ628	ACH-000744	NCI-H1623	LUAD	2.0973487
11676786	AZ628	ACH-000121	NCI-H2405	LUAD	2.104749
11676786	AZ628	ACH-000849	MDA-MB-468	BRCA	2.111091
11676786	AZ628	ACH-000451	NCI-H2085	LUAD	2.1152077
